,TRBV01_01,TRBV02_01,TRBV02_02,TRBV02_03,TRBV03-1_01,TRBV03-1_02,TRBV03-2_01,TRBV03-2_02,TRBV03-2_03,TRBV04-1_01,TRBV04-1_02,TRBV04-2_01,TRBV04-2_02,TRBV04-3_01,TRBV04-3_02,TRBV04-3_03,TRBV04-3_04,TRBV05-1_01,TRBV05-1_02,TRBV05-3_01,TRBV05-3_02,TRBV05-4_01,TRBV05-4_02,TRBV05-4_03,TRBV05-4_04,TRBV05-5_01,TRBV05-5_02,TRBV05-5_03,TRBV05-6_01,TRBV05-7_01,TRBV05-8_01,TRBV05-8_02,TRBV06-1_01,TRBV06-2_01,TRBV06-3_01,TRBV06-4_01,TRBV06-4_02,TRBV06-5_01,TRBV06-6_01,TRBV06-6_02,TRBV06-6_03,TRBV06-6_04,TRBV06-6_05,TRBV06-7_01,TRBV06-8_01,TRBV06-9_01,TRBV07-1_01,TRBV07-2_01,TRBV07-2_02,TRBV07-2_03,TRBV07-2_04,TRBV07-3_01,TRBV07-3_02,TRBV07-3_03,TRBV07-3_04,TRBV07-3_05,TRBV07-4_01,TRBV07-6_01,TRBV07-6_02,TRBV07-7_01,TRBV07-7_02,TRBV07-8_01,TRBV07-8_02,TRBV07-8_03,TRBV07-9_01,TRBV07-9_02,TRBV07-9_03,TRBV07-9_04,TRBV07-9_05,TRBV07-9_06,TRBV07-9_07,TRBV09_01,TRBV09_02,TRBV09_03,TRBV10-1_01,TRBV10-1_02,TRBV10-2_01,TRBV10-2_02,TRBV10-3_01,TRBV10-3_02,TRBV11-1_01,TRBV11-2_01,TRBV11-2_02,TRBV11-2_03,TRBV11-3_01,TRBV11-3_02,TRBV11-3_03,TRBV11-3_04,TRBV12-1_01,TRBV12-2_01,TRBV12-3_01,TRBV12-4_01,TRBV12-4_02,TRBV12-5_01,TRBV13_01,TRBV13_02,TRBV14_01,TRBV14_02,TRBV15_01,TRBV15_02,TRBV15_03,TRBV16_01,TRBV16_02,TRBV16_03,TRBV17_01,TRBV17_02,TRBV18_01,TRBV19_01,TRBV19_02,TRBV19_03,TRBV20-1_01,TRBV20-1_02,TRBV20-1_03,TRBV20-1_04,TRBV20-1_05,TRBV20-1_06,TRBV20-1_07,TRBV20/OR9-2_01,TRBV20/OR9-2_02,TRBV20/OR9-2_03,TRBV21/OR9-2_01,TRBV23-1_01,TRBV24-1_01,TRBV24-1_02,TBV24/OR9-2_01,TRBV25-1_01,TRBV26_01,TRBV26/OR9-2_01,TRBV27_01,TRBV28_01,TRBV29-1_01,TRBV29-1_02,TRBV29-1_03,TRBV/OR9-2_01,TRBV/OR9-2_02,TRBV30_01,TRBV30_02,TRBV30_03,TRBV30_04,TRBV30_05
TRBV06-3_01,0.8409610983981695,0.9130434782608696,0.9130434782608696,0.9130434782608696,0.790513833992095,0.790513833992095,0.7672634271099745,0.7672634271099745,0.7672634271099745,0.7540760869565218,0.7540760869565218,0.843989769820972,0.843989769820972,0.782608695652174,0.782608695652174,0.782608695652174,0.782608695652174,0.672554347826087,0.672554347826087,0.694249649368864,0.694249649368864,0.7097186700767263,0.7097186700767263,0.7097186700767263,0.7097186700767263,0.7864450127877238,0.7864450127877238,0.7864450127877238,0.7097186700767263,0.7864450127877238,0.8056265984654732,0.8056265984654732,0.21739130434782614,0.0,0.0,0.4565217391304348,0.4565217391304348,0.26086956521739135,0.26086956521739135,0.26086956521739135,0.26086956521739135,0.26086956521739135,0.26086956521739135,0.5217391304347827,0.6304347826086957,0.391304347826087,0.6114130434782609,0.6100981767180926,0.6100981767180926,0.6100981767180926,0.6100981767180926,0.5095108695652174,0.5095108695652174,0.5095108695652174,0.5095108695652174,0.5095108695652174,0.5869565217391305,0.891304347826087,0.891304347826087,0.7312252964426877,0.7312252964426877,0.6521739130434783,0.6521739130434783,0.6521739130434783,0.6521739130434783,0.6521739130434783,0.6521739130434783,0.6521739130434783,0.6521739130434783,0.6521739130434783,0.6521739130434783,0.7971014492753624,0.7971014492753624,0.7971014492753624,0.5706521739130436,0.577639751552795,0.6304347826086957,0.6304347826086957,0.5706521739130436,0.5706521739130436,0.6521739130434783,0.6126482213438736,0.6126482213438736,0.6126482213438736,0.672554347826087,0.672554347826087,0.672554347826087,0.672554347826087,0.8026755852842811,0.9021739130434783,0.8198757763975155,0.8198757763975155,0.8198757763975155,0.7707509881422926,0.8102766798418973,0.8102766798418973,0.5652173913043479,0.5652173913043479,0.7579318448883667,0.7579318448883667,0.7403055229142186,0.6317934782608696,0.6317934782608696,0.6317934782608696,0.7707509881422926,0.7707509881422926,0.6956521739130436,0.7608695652173915,0.7744565217391305,0.7744565217391305,0.6617647058823529,0.6617647058823529,0.6772575250836121,0.6617647058823529,0.6617647058823529,0.6617647058823529,0.6617647058823529,0.6617647058823529,0.6617647058823529,0.6617647058823529,0.694249649368864,0.6732117812061711,0.7152875175315568,0.7152875175315568,0.7152875175315568,0.4838709677419355,0.36684782608695654,0.36684782608695654,0.6304347826086957,0.7152875175315568,0.7480818414322251,0.7480818414322251,0.7480818414322251,0.7480818414322251,0.7480818414322251,0.30434782608695654,0.30434782608695654,0.30434782608695654,0.47826086956521746,0.30434782608695654
TRBV06-4_01,0.6864988558352403,0.9021739130434783,0.9021739130434783,0.9021739130434783,0.6521739130434783,0.6521739130434783,0.7480818414322251,0.7480818414322251,0.7480818414322251,0.7948369565217392,0.7948369565217392,0.6905370843989771,0.6905370843989771,0.782608695652174,0.782608695652174,0.782608695652174,0.782608695652174,0.8152173913043479,0.8152173913043479,0.8625525946704068,0.8625525946704068,0.8248081841432225,0.8248081841432225,0.8248081841432225,0.8248081841432225,0.8248081841432225,0.8248081841432225,0.8248081841432225,0.8248081841432225,0.8248081841432225,0.7480818414322251,0.7480818414322251,0.3695652173913044,0.4565217391304348,0.4565217391304348,0.0,0.0,0.47826086956521746,0.47826086956521746,0.47826086956521746,0.47826086956521746,0.47826086956521746,0.47826086956521746,0.5652173913043479,0.5652173913043479,0.4347826086956523,0.7744565217391305,0.7784011220196354,0.7784011220196354,0.7784011220196354,0.7784011220196354,0.6114130434782609,0.6114130434782609,0.6114130434782609,0.6114130434782609,0.6114130434782609,0.6086956521739131,0.8043478260869567,0.8043478260869567,0.6521739130434783,0.6521739130434783,0.7363253856942497,0.7363253856942497,0.7363253856942497,0.7363253856942497,0.7363253856942497,0.7363253856942497,0.7363253856942497,0.7363253856942497,0.7363253856942497,0.7363253856942497,0.7789855072463768,0.7789855072463768,0.7789855072463768,0.7133152173913044,0.7080745341614907,0.5652173913043479,0.5652173913043479,0.7133152173913044,0.7133152173913044,0.7391304347826088,0.6126482213438736,0.6126482213438736,0.6126482213438736,0.7540760869565218,0.7540760869565218,0.7540760869565218,0.7540760869565218,0.8193979933110368,0.8478260869565218,0.68944099378882,0.68944099378882,0.68944099378882,0.7312252964426877,0.8498023715415021,0.8498023715415021,0.8260869565217391,0.8260869565217391,0.8108108108108109,0.8108108108108109,0.7931844888366628,0.7133152173913044,0.7133152173913044,0.7133152173913044,0.7707509881422926,0.7707509881422926,0.7608695652173915,0.6086956521739131,0.5910326086956522,0.5910326086956522,0.632992327365729,0.632992327365729,0.6688963210702341,0.632992327365729,0.632992327365729,0.632992327365729,0.632992327365729,0.632992327365729,0.632992327365729,0.632992327365729,0.7784011220196354,0.7573632538569426,0.7152875175315568,0.7152875175315568,0.7152875175315568,0.6311360448807855,0.5095108695652174,0.5095108695652174,0.6521739130434783,0.694249649368864,0.6905370843989771,0.6905370843989771,0.6905370843989771,0.6905370843989771,0.6905370843989771,0.5869565217391305,0.5869565217391305,0.5869565217391305,0.7391304347826088,0.5869565217391305
TRBV06-4_02,0.6864988558352403,0.9021739130434783,0.9021739130434783,0.9021739130434783,0.6521739130434783,0.6521739130434783,0.7480818414322251,0.7480818414322251,0.7480818414322251,0.7948369565217392,0.7948369565217392,0.6905370843989771,0.6905370843989771,0.782608695652174,0.782608695652174,0.782608695652174,0.782608695652174,0.8152173913043479,0.8152173913043479,0.8625525946704068,0.8625525946704068,0.8248081841432225,0.8248081841432225,0.8248081841432225,0.8248081841432225,0.8248081841432225,0.8248081841432225,0.8248081841432225,0.8248081841432225,0.8248081841432225,0.7480818414322251,0.7480818414322251,0.3695652173913044,0.4565217391304348,0.4565217391304348,0.0,0.0,0.47826086956521746,0.47826086956521746,0.47826086956521746,0.47826086956521746,0.47826086956521746,0.47826086956521746,0.5652173913043479,0.5652173913043479,0.4347826086956523,0.7744565217391305,0.7784011220196354,0.7784011220196354,0.7784011220196354,0.7784011220196354,0.6114130434782609,0.6114130434782609,0.6114130434782609,0.6114130434782609,0.6114130434782609,0.6086956521739131,0.8043478260869567,0.8043478260869567,0.6521739130434783,0.6521739130434783,0.7363253856942497,0.7363253856942497,0.7363253856942497,0.7363253856942497,0.7363253856942497,0.7363253856942497,0.7363253856942497,0.7363253856942497,0.7363253856942497,0.7363253856942497,0.7789855072463768,0.7789855072463768,0.7789855072463768,0.7133152173913044,0.7080745341614907,0.5652173913043479,0.5652173913043479,0.7133152173913044,0.7133152173913044,0.7391304347826088,0.6126482213438736,0.6126482213438736,0.6126482213438736,0.7540760869565218,0.7540760869565218,0.7540760869565218,0.7540760869565218,0.8193979933110368,0.8478260869565218,0.68944099378882,0.68944099378882,0.68944099378882,0.7312252964426877,0.8498023715415021,0.8498023715415021,0.8260869565217391,0.8260869565217391,0.8108108108108109,0.8108108108108109,0.7931844888366628,0.7133152173913044,0.7133152173913044,0.7133152173913044,0.7707509881422926,0.7707509881422926,0.7608695652173915,0.6086956521739131,0.5910326086956522,0.5910326086956522,0.632992327365729,0.632992327365729,0.6688963210702341,0.632992327365729,0.632992327365729,0.632992327365729,0.632992327365729,0.632992327365729,0.632992327365729,0.632992327365729,0.7784011220196354,0.7573632538569426,0.7152875175315568,0.7152875175315568,0.7152875175315568,0.6311360448807855,0.5095108695652174,0.5095108695652174,0.6521739130434783,0.694249649368864,0.6905370843989771,0.6905370843989771,0.6905370843989771,0.6905370843989771,0.6905370843989771,0.5869565217391305,0.5869565217391305,0.5869565217391305,0.7391304347826088,0.5869565217391305
TRBV06-5_01,0.8409610983981695,0.9565217391304349,0.9565217391304349,0.9565217391304349,0.7707509881422926,0.7312252964426877,0.843989769820972,0.843989769820972,0.843989769820972,0.8152173913043479,0.8152173913043479,0.9207161125319693,0.9207161125319693,0.9565217391304349,0.9565217391304349,0.9565217391304349,0.9565217391304349,0.8355978260869565,0.8355978260869565,0.8625525946704068,0.8625525946704068,0.8631713554987213,0.8631713554987213,0.8631713554987213,0.8631713554987213,0.8631713554987213,0.8631713554987213,0.8631713554987213,0.8631713554987213,0.8631713554987213,0.8823529411764707,0.8823529411764707,0.46583850931677023,0.26086956521739135,0.26086956521739135,0.47826086956521746,0.47826086956521746,0.0,0.0,0.0,0.0,0.0,0.0,0.32608695652173914,0.5124223602484472,0.13975155279503107,0.672554347826087,0.6732117812061711,0.6732117812061711,0.6732117812061711,0.6732117812061711,0.5095108695652174,0.5095108695652174,0.5095108695652174,0.5095108695652174,0.5095108695652174,0.7220496894409939,0.9782608695652175,0.9782608695652175,0.8893280632411069,0.8893280632411069,0.820476858345021,0.820476858345021,0.820476858345021,0.820476858345021,0.820476858345021,0.820476858345021,0.820476858345021,0.820476858345021,0.820476858345021,0.820476858345021,0.7971014492753624,0.7971014492753624,0.7971014492753624,0.5706521739130436,0.577639751552795,0.3959627329192547,0.3959627329192547,0.5706521739130436,0.5706521739130436,0.7173913043478262,0.5928853754940712,0.5928853754940712,0.5928853754940712,0.8152173913043479,0.8152173913043479,0.8152173913043479,0.8152173913043479,0.7525083612040133,0.7919254658385093,0.8944099378881988,0.8944099378881988,0.8944099378881988,0.8300395256916997,0.8893280632411069,0.8893280632411069,0.742128935532234,0.742128935532234,0.7579318448883667,0.7579318448883667,0.7403055229142186,0.6929347826086957,0.6929347826086957,0.6929347826086957,0.7312252964426877,0.7312252964426877,0.719640179910045,0.7646176911544229,0.7744565217391305,0.7744565217391305,0.6905370843989771,0.6905370843989771,0.7023411371237458,0.6905370843989771,0.6905370843989771,0.6905370843989771,0.6905370843989771,0.6138107416879796,0.6138107416879796,0.6138107416879796,0.7152875175315568,0.7363253856942497,0.7152875175315568,0.7152875175315568,0.7152875175315568,0.5049088359046283,0.40760869565217395,0.40760869565217395,0.5124223602484472,0.6311360448807855,0.7480818414322251,0.7480818414322251,0.7480818414322251,0.7480818414322251,0.7480818414322251,0.2923538230884558,0.2923538230884558,0.2923538230884558,0.47226386806596704,0.2923538230884558
TRBV06-6_01,0.8409610983981695,0.9565217391304349,0.9565217391304349,0.9565217391304349,0.7707509881422926,0.7312252964426877,0.843989769820972,0.843989769820972,0.843989769820972,0.8152173913043479,0.8152173913043479,0.9207161125319693,0.9207161125319693,0.9565217391304349,0.9565217391304349,0.9565217391304349,0.9565217391304349,0.8355978260869565,0.8355978260869565,0.8625525946704068,0.8625525946704068,0.8631713554987213,0.8631713554987213,0.8631713554987213,0.8631713554987213,0.8631713554987213,0.8631713554987213,0.8631713554987213,0.8631713554987213,0.8631713554987213,0.8823529411764707,0.8823529411764707,0.46583850931677023,0.26086956521739135,0.26086956521739135,0.47826086956521746,0.47826086956521746,0.0,0.0,0.0,0.0,0.0,0.0,0.32608695652173914,0.5124223602484472,0.13975155279503107,0.672554347826087,0.6732117812061711,0.6732117812061711,0.6732117812061711,0.6732117812061711,0.5095108695652174,0.5095108695652174,0.5095108695652174,0.5095108695652174,0.5095108695652174,0.7220496894409939,0.9782608695652175,0.9782608695652175,0.8893280632411069,0.8893280632411069,0.820476858345021,0.820476858345021,0.820476858345021,0.820476858345021,0.820476858345021,0.820476858345021,0.820476858345021,0.820476858345021,0.820476858345021,0.820476858345021,0.7971014492753624,0.7971014492753624,0.7971014492753624,0.5706521739130436,0.577639751552795,0.3959627329192547,0.3959627329192547,0.5706521739130436,0.5706521739130436,0.7173913043478262,0.5928853754940712,0.5928853754940712,0.5928853754940712,0.8152173913043479,0.8152173913043479,0.8152173913043479,0.8152173913043479,0.7525083612040133,0.7919254658385093,0.8944099378881988,0.8944099378881988,0.8944099378881988,0.8300395256916997,0.8893280632411069,0.8893280632411069,0.742128935532234,0.742128935532234,0.7579318448883667,0.7579318448883667,0.7403055229142186,0.6929347826086957,0.6929347826086957,0.6929347826086957,0.7312252964426877,0.7312252964426877,0.719640179910045,0.7646176911544229,0.7744565217391305,0.7744565217391305,0.6905370843989771,0.6905370843989771,0.7023411371237458,0.6905370843989771,0.6905370843989771,0.6905370843989771,0.6905370843989771,0.6138107416879796,0.6138107416879796,0.6138107416879796,0.7152875175315568,0.7363253856942497,0.7152875175315568,0.7152875175315568,0.7152875175315568,0.5049088359046283,0.40760869565217395,0.40760869565217395,0.5124223602484472,0.6311360448807855,0.7480818414322251,0.7480818414322251,0.7480818414322251,0.7480818414322251,0.7480818414322251,0.2923538230884558,0.2923538230884558,0.2923538230884558,0.47226386806596704,0.2923538230884558
TRBV06-6_02,0.8409610983981695,0.9565217391304349,0.9565217391304349,0.9565217391304349,0.7707509881422926,0.7312252964426877,0.843989769820972,0.843989769820972,0.843989769820972,0.8152173913043479,0.8152173913043479,0.9207161125319693,0.9207161125319693,0.9565217391304349,0.9565217391304349,0.9565217391304349,0.9565217391304349,0.8355978260869565,0.8355978260869565,0.8625525946704068,0.8625525946704068,0.8631713554987213,0.8631713554987213,0.8631713554987213,0.8631713554987213,0.8631713554987213,0.8631713554987213,0.8631713554987213,0.8631713554987213,0.8631713554987213,0.8823529411764707,0.8823529411764707,0.46583850931677023,0.26086956521739135,0.26086956521739135,0.47826086956521746,0.47826086956521746,0.0,0.0,0.0,0.0,0.0,0.0,0.32608695652173914,0.5124223602484472,0.13975155279503107,0.672554347826087,0.6732117812061711,0.6732117812061711,0.6732117812061711,0.6732117812061711,0.5095108695652174,0.5095108695652174,0.5095108695652174,0.5095108695652174,0.5095108695652174,0.7220496894409939,0.9782608695652175,0.9782608695652175,0.8893280632411069,0.8893280632411069,0.820476858345021,0.820476858345021,0.820476858345021,0.820476858345021,0.820476858345021,0.820476858345021,0.820476858345021,0.820476858345021,0.820476858345021,0.820476858345021,0.7971014492753624,0.7971014492753624,0.7971014492753624,0.5706521739130436,0.577639751552795,0.3959627329192547,0.3959627329192547,0.5706521739130436,0.5706521739130436,0.7173913043478262,0.5928853754940712,0.5928853754940712,0.5928853754940712,0.8152173913043479,0.8152173913043479,0.8152173913043479,0.8152173913043479,0.7525083612040133,0.7919254658385093,0.8944099378881988,0.8944099378881988,0.8944099378881988,0.8300395256916997,0.8893280632411069,0.8893280632411069,0.742128935532234,0.742128935532234,0.7579318448883667,0.7579318448883667,0.7403055229142186,0.6929347826086957,0.6929347826086957,0.6929347826086957,0.7312252964426877,0.7312252964426877,0.719640179910045,0.7646176911544229,0.7744565217391305,0.7744565217391305,0.6905370843989771,0.6905370843989771,0.7023411371237458,0.6905370843989771,0.6905370843989771,0.6905370843989771,0.6905370843989771,0.6138107416879796,0.6138107416879796,0.6138107416879796,0.7152875175315568,0.7363253856942497,0.7152875175315568,0.7152875175315568,0.7152875175315568,0.5049088359046283,0.40760869565217395,0.40760869565217395,0.5124223602484472,0.6311360448807855,0.7480818414322251,0.7480818414322251,0.7480818414322251,0.7480818414322251,0.7480818414322251,0.2923538230884558,0.2923538230884558,0.2923538230884558,0.47226386806596704,0.2923538230884558
TRBV06-6_03,0.8409610983981695,0.9565217391304349,0.9565217391304349,0.9565217391304349,0.7707509881422926,0.7312252964426877,0.843989769820972,0.843989769820972,0.843989769820972,0.8152173913043479,0.8152173913043479,0.9207161125319693,0.9207161125319693,0.9565217391304349,0.9565217391304349,0.9565217391304349,0.9565217391304349,0.8355978260869565,0.8355978260869565,0.8625525946704068,0.8625525946704068,0.8631713554987213,0.8631713554987213,0.8631713554987213,0.8631713554987213,0.8631713554987213,0.8631713554987213,0.8631713554987213,0.8631713554987213,0.8631713554987213,0.8823529411764707,0.8823529411764707,0.46583850931677023,0.26086956521739135,0.26086956521739135,0.47826086956521746,0.47826086956521746,0.0,0.0,0.0,0.0,0.0,0.0,0.32608695652173914,0.5124223602484472,0.13975155279503107,0.672554347826087,0.6732117812061711,0.6732117812061711,0.6732117812061711,0.6732117812061711,0.5095108695652174,0.5095108695652174,0.5095108695652174,0.5095108695652174,0.5095108695652174,0.7220496894409939,0.9782608695652175,0.9782608695652175,0.8893280632411069,0.8893280632411069,0.820476858345021,0.820476858345021,0.820476858345021,0.820476858345021,0.820476858345021,0.820476858345021,0.820476858345021,0.820476858345021,0.820476858345021,0.820476858345021,0.7971014492753624,0.7971014492753624,0.7971014492753624,0.5706521739130436,0.577639751552795,0.3959627329192547,0.3959627329192547,0.5706521739130436,0.5706521739130436,0.7173913043478262,0.5928853754940712,0.5928853754940712,0.5928853754940712,0.8152173913043479,0.8152173913043479,0.8152173913043479,0.8152173913043479,0.7525083612040133,0.7919254658385093,0.8944099378881988,0.8944099378881988,0.8944099378881988,0.8300395256916997,0.8893280632411069,0.8893280632411069,0.742128935532234,0.742128935532234,0.7579318448883667,0.7579318448883667,0.7403055229142186,0.6929347826086957,0.6929347826086957,0.6929347826086957,0.7312252964426877,0.7312252964426877,0.719640179910045,0.7646176911544229,0.7744565217391305,0.7744565217391305,0.6905370843989771,0.6905370843989771,0.7023411371237458,0.6905370843989771,0.6905370843989771,0.6905370843989771,0.6905370843989771,0.6138107416879796,0.6138107416879796,0.6138107416879796,0.7152875175315568,0.7363253856942497,0.7152875175315568,0.7152875175315568,0.7152875175315568,0.5049088359046283,0.40760869565217395,0.40760869565217395,0.5124223602484472,0.6311360448807855,0.7480818414322251,0.7480818414322251,0.7480818414322251,0.7480818414322251,0.7480818414322251,0.2923538230884558,0.2923538230884558,0.2923538230884558,0.47226386806596704,0.2923538230884558
TRBV06-6_04,0.8409610983981695,0.9565217391304349,0.9565217391304349,0.9565217391304349,0.7707509881422926,0.7312252964426877,0.843989769820972,0.843989769820972,0.843989769820972,0.8152173913043479,0.8152173913043479,0.9207161125319693,0.9207161125319693,0.9565217391304349,0.9565217391304349,0.9565217391304349,0.9565217391304349,0.8355978260869565,0.8355978260869565,0.8625525946704068,0.8625525946704068,0.8631713554987213,0.8631713554987213,0.8631713554987213,0.8631713554987213,0.8631713554987213,0.8631713554987213,0.8631713554987213,0.8631713554987213,0.8631713554987213,0.8823529411764707,0.8823529411764707,0.46583850931677023,0.26086956521739135,0.26086956521739135,0.47826086956521746,0.47826086956521746,0.0,0.0,0.0,0.0,0.0,0.0,0.32608695652173914,0.5124223602484472,0.13975155279503107,0.672554347826087,0.6732117812061711,0.6732117812061711,0.6732117812061711,0.6732117812061711,0.5095108695652174,0.5095108695652174,0.5095108695652174,0.5095108695652174,0.5095108695652174,0.7220496894409939,0.9782608695652175,0.9782608695652175,0.8893280632411069,0.8893280632411069,0.820476858345021,0.820476858345021,0.820476858345021,0.820476858345021,0.820476858345021,0.820476858345021,0.820476858345021,0.820476858345021,0.820476858345021,0.820476858345021,0.7971014492753624,0.7971014492753624,0.7971014492753624,0.5706521739130436,0.577639751552795,0.3959627329192547,0.3959627329192547,0.5706521739130436,0.5706521739130436,0.7173913043478262,0.5928853754940712,0.5928853754940712,0.5928853754940712,0.8152173913043479,0.8152173913043479,0.8152173913043479,0.8152173913043479,0.7525083612040133,0.7919254658385093,0.8944099378881988,0.8944099378881988,0.8944099378881988,0.8300395256916997,0.8893280632411069,0.8893280632411069,0.742128935532234,0.742128935532234,0.7579318448883667,0.7579318448883667,0.7403055229142186,0.6929347826086957,0.6929347826086957,0.6929347826086957,0.7312252964426877,0.7312252964426877,0.719640179910045,0.7646176911544229,0.7744565217391305,0.7744565217391305,0.6905370843989771,0.6905370843989771,0.7023411371237458,0.6905370843989771,0.6905370843989771,0.6905370843989771,0.6905370843989771,0.6138107416879796,0.6138107416879796,0.6138107416879796,0.7152875175315568,0.7363253856942497,0.7152875175315568,0.7152875175315568,0.7152875175315568,0.5049088359046283,0.40760869565217395,0.40760869565217395,0.5124223602484472,0.6311360448807855,0.7480818414322251,0.7480818414322251,0.7480818414322251,0.7480818414322251,0.7480818414322251,0.2923538230884558,0.2923538230884558,0.2923538230884558,0.47226386806596704,0.2923538230884558
TRBV06-6_05,0.8409610983981695,0.9565217391304349,0.9565217391304349,0.9565217391304349,0.7707509881422926,0.7312252964426877,0.843989769820972,0.843989769820972,0.843989769820972,0.8152173913043479,0.8152173913043479,0.9207161125319693,0.9207161125319693,0.9565217391304349,0.9565217391304349,0.9565217391304349,0.9565217391304349,0.8355978260869565,0.8355978260869565,0.8625525946704068,0.8625525946704068,0.8631713554987213,0.8631713554987213,0.8631713554987213,0.8631713554987213,0.8631713554987213,0.8631713554987213,0.8631713554987213,0.8631713554987213,0.8631713554987213,0.8823529411764707,0.8823529411764707,0.46583850931677023,0.26086956521739135,0.26086956521739135,0.47826086956521746,0.47826086956521746,0.0,0.0,0.0,0.0,0.0,0.0,0.32608695652173914,0.5124223602484472,0.13975155279503107,0.672554347826087,0.6732117812061711,0.6732117812061711,0.6732117812061711,0.6732117812061711,0.5095108695652174,0.5095108695652174,0.5095108695652174,0.5095108695652174,0.5095108695652174,0.7220496894409939,0.9782608695652175,0.9782608695652175,0.8893280632411069,0.8893280632411069,0.820476858345021,0.820476858345021,0.820476858345021,0.820476858345021,0.820476858345021,0.820476858345021,0.820476858345021,0.820476858345021,0.820476858345021,0.820476858345021,0.7971014492753624,0.7971014492753624,0.7971014492753624,0.5706521739130436,0.577639751552795,0.3959627329192547,0.3959627329192547,0.5706521739130436,0.5706521739130436,0.7173913043478262,0.5928853754940712,0.5928853754940712,0.5928853754940712,0.8152173913043479,0.8152173913043479,0.8152173913043479,0.8152173913043479,0.7525083612040133,0.7919254658385093,0.8944099378881988,0.8944099378881988,0.8944099378881988,0.8300395256916997,0.8893280632411069,0.8893280632411069,0.742128935532234,0.742128935532234,0.7579318448883667,0.7579318448883667,0.7403055229142186,0.6929347826086957,0.6929347826086957,0.6929347826086957,0.7312252964426877,0.7312252964426877,0.719640179910045,0.7646176911544229,0.7744565217391305,0.7744565217391305,0.6905370843989771,0.6905370843989771,0.7023411371237458,0.6905370843989771,0.6905370843989771,0.6905370843989771,0.6905370843989771,0.6138107416879796,0.6138107416879796,0.6138107416879796,0.7152875175315568,0.7363253856942497,0.7152875175315568,0.7152875175315568,0.7152875175315568,0.5049088359046283,0.40760869565217395,0.40760869565217395,0.5124223602484472,0.6311360448807855,0.7480818414322251,0.7480818414322251,0.7480818414322251,0.7480818414322251,0.7480818414322251,0.2923538230884558,0.2923538230884558,0.2923538230884558,0.47226386806596704,0.2923538230884558
TRBV06-7_01,0.7723112128146453,1.0,1.0,1.0,0.7509881422924902,0.790513833992095,0.8631713554987213,0.8631713554987213,0.8631713554987213,0.7336956521739131,0.7336956521739131,0.8631713554987213,0.8631713554987213,0.8478260869565218,0.8478260869565218,0.8478260869565218,0.8478260869565218,0.7540760869565218,0.7540760869565218,0.820476858345021,0.820476858345021,0.8248081841432225,0.8248081841432225,0.8248081841432225,0.8248081841432225,0.8248081841432225,0.8248081841432225,0.8248081841432225,0.8248081841432225,0.8248081841432225,0.843989769820972,0.843989769820972,0.5822981366459629,0.5217391304347827,0.5217391304347827,0.5652173913043479,0.5652173913043479,0.32608695652173914,0.32608695652173914,0.32608695652173914,0.32608695652173914,0.32608695652173914,0.32608695652173914,0.0,0.5434782608695653,0.20066889632107027,0.8152173913043479,0.7784011220196354,0.7784011220196354,0.7784011220196354,0.7784011220196354,0.7540760869565218,0.7540760869565218,0.7540760869565218,0.7540760869565218,0.7540760869565218,0.5822981366459629,0.9316770186335405,0.9316770186335405,0.7707509881422926,0.7707509881422926,0.7573632538569426,0.7573632538569426,0.7573632538569426,0.7573632538569426,0.7573632538569426,0.7573632538569426,0.7573632538569426,0.7573632538569426,0.7573632538569426,0.7573632538569426,0.8152173913043479,0.8152173913043479,0.8152173913043479,0.6929347826086957,0.7080745341614907,0.3511705685618729,0.3511705685618729,0.6929347826086957,0.6929347826086957,0.7608695652173915,0.790513833992095,0.790513833992095,0.790513833992095,0.8355978260869565,0.8355978260869565,0.8355978260869565,0.8355978260869565,0.6688963210702341,0.8152173913043479,0.875776397515528,0.875776397515528,0.875776397515528,0.790513833992095,0.8102766798418973,0.8102766798418973,0.6746626686656673,0.6746626686656673,0.7931844888366628,0.7931844888366628,0.7931844888366628,0.8152173913043479,0.8152173913043479,0.8152173913043479,0.790513833992095,0.790513833992095,0.7871064467766118,0.7646176911544229,0.7744565217391305,0.7744565217391305,0.7864450127877238,0.7864450127877238,0.7859531772575251,0.7864450127877238,0.7864450127877238,0.7864450127877238,0.7864450127877238,0.7480818414322251,0.7480818414322251,0.7480818414322251,0.7784011220196354,0.7994389901823282,0.7363253856942497,0.7363253856942497,0.7363253856942497,0.6732117812061711,0.6521739130434783,0.6521739130434783,0.5822981366459629,0.6100981767180926,0.843989769820972,0.843989769820972,0.843989769820972,0.843989769820972,0.843989769820972,0.5397301349325337,0.5397301349325337,0.5397301349325337,0.6071964017991005,0.5397301349325337
